Year,ISO Code,Countries,Region,HUMAN FREEDOM (Score),HUMAN FREEDOM (Rank),HUMAN FREEDOM (Quartile),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Homicide DATA,Disappearances,Violent Conflicts,Violent Conflicts DATA,Organised Conflicts,Terrorism Fatalities,Terrorism Fatalities DATA,Terrorism Injuries,Terrorism Injuries DATA,Disapperances, Conflicts, and Terrorism,Female Genital Mutilation,Missing Women,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,Establishing Educational, Sporting and Cultural Organizations,Operating Educational, Sporting and Cultural Organizations,Establishing and Operating Educational, Sporting and Cultural Organizations,Association, Assembly, & Civil Society,Press Killed,Press Killed DATA,Press Jailed,Press Jailed DATA,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Parental Authority: In Marriage,Parental Authority: After Divorce,Parental Rights,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),PERSONAL FREEDOM (Rank),Government Consumption,Government Consumption DATA,Transfers and subsidies,Transfers and subsidies DATA,Government enterprises and investment,Government enterprises and investment DATA,Top marginal income tax rate,Top marginal income tax rate DATA,Top marginal income and payroll tax rate,Top marginal income and payroll tax rate DATA,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,Money growth DATA,Standard deviation of inflation,Standard deviation of inflation DATA,Inflation: Most recent year,Inflation: Most recent year DATA,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector), Revenue from trade taxes (% of trade sector) DATA,Mean tariff rate,Mean tariff rate DATA,Standard deviation of tariff rates,Standard deviation of tariff rates DATA,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),ECONOMIC FREEDOM (Rank)
2012,PAK,Pakistan,South Asia,5,54,139,4,2,4,3,6,3,7,3,2,6,9,7,8,0,0,4,8,15,7,2,5,4,8,15,6,5,2,24,0,3,5,10,0,5,0,5,0,5,0,5,0,6,7,5,7,5,0,5,0,0,0,3,3,2,5,7,5,5,0,8,9,8,7,7,5,7,5,7,5,10,0,7,5,8,8,10,0,7,5,8,8,10,0,7,5,8,8,8,3,4,9,9,0,10,0,0,0,3,7,2,8,10,0,7,5,7,5,6,6,-,0,0,5,0,2,5,0,0,0,0,0,0,-,1,3,4,93,146,8,4,11,3,9,2,3,3,6,0,27,8
2012,PAN,Panama,Latin America & the Caribbean,7,53,52,2,5,6,4,5,3,8,4,6,3,2,16,9,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,-,10,0,10,0,10,0,10,0,10,0,7,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,2,4,4,7,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,4,3,5,3,10,0,10,0,10,0,8,5,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,73,53,7,4,14,7,8,6,5,8,7,0,23,3,9
2012,PNG,Pap. New Guinea,Oceania,6,59,99,3,-,-,-,3,9,6,9,7,8,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,5,0,5,0,5,0,5,0,6,7,7,7,10,0,10,0,5,0,8,3,-,-,-,5,4,4,4,4,9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,8,0,7,0,-,-,-,8,8,-,5,0,5,0,5,0,0,0,10,0,5,0,-,5,0,6,28,114,6,2,18,8,9,1,3,7,8,0,-,6,0,42,0,6,0,42,0,6,0,7,3,-,4,0,-,7,5,4,2,1,0
2012,PRY,Paraguay,Latin America & the Caribbean,7,11,62,2,-,-,-,3,9,5,9,10,2,10,0,10,0,0,0,5,0,9,9,0,2,9,9,0,3,9,0,10,0,10,0,10,0,10,0,10,0,10,0,8,3,10,0,10,0,10,0,10,0,5,0,7,5,6,3,9,7,9,7,8,5,7,5,7,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,0,10,0,0,0,10,0,0,0,4,0,3,8,10,0,10,0,10,0,8,3,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,34,70,7,5,14,4,9,2,3,3,8,0,16,6,10,0,10
2012,PER,Peru,Latin America & the Caribbean,7,63,46,2,6,7,3,9,3,7,4,8,7,4,6,5,10,0,10,0,0,0,7,5,9,9,0,3,9,9,0,3,9,5,-,10,0,10,0,10,0,10,0,10,0,9,0,10,0,10,0,10,0,10,0,7,5,7,5,7,5,6,8,5,5,6,6,7,5,7,5,7,5,7,5,7,5,7,5,5,0,6,3,7,5,7,5,7,5,7,3,10,0,0,0,10,0,0,0,5,3,5,5,10,0,10,0,10,0,8,7,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,69,55,7,7,13,7,9,6,1,8,7,0,20,9,8
2012,PHL,Philippines,South Asia,7,9,63,2,3,6,3,9,3,6,3,7,6,5,8,8,5,0,9,0,3,0,2,5,9,3,2,2,9,1,4,5,7,0,10,0,10,0,10,0,10,0,10,0,10,0,7,8,5,0,10,0,10,0,8,3,5,0,10,0,7,5,9,9,7,5,8,3,7,5,7,5,7,5,2,5,5,0,5,0,5,0,5,0,7,5,5,0,6,3,6,3,4,8,5,0,10,0,0,0,5,7,5,0,7,5,10,0,7,5,7,2,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,6,90,88,8,1,12,4,9,3,3,2,10,0,11,2
2012,POL,Poland,Eastern Europe,8,12,26,1,7,4,6,2,6,9,6,9,9,6,1,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,3,7,4,8,6,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,5,0,7,5,9,5,10,0,0,0,10,0,0,0,7,0,7,5,10,0,10,0,10,0,9,2,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,91,22,5,1,22,6,5,6,16,8,7,0,24,4
2012,PRT,Portugal,Western Europe,8,13,25,1,7,3,6,2,5,9,6,5,9,5,1,2,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,8,2,9,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,3,8,5,10,0,10,0,10,0,9,5,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,95,20,5,4,21,7,3,8,23,3,8,0,15,6
2012,QAT,Qatar,Middle East & North Africa,6,38,114,3,-,-,-,6,8,9,9,0,3,5,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,2,3,7,1,0,0,10,0,0,0,3,3,2,5,2,5,2,5,9,4,6,3,6,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,3,8,2,3,10,0,0,0,10,0,0,0,3,3,3,8,7,5,5,0,5,0,6,4,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,5,25,140,0,0,52,2,9,6,1,9,-,-,10,0,0,0,-
2012,ROU,Romania,Eastern Europe,8,0,34,1,7,1,5,9,5,6,6,2,9,3,1,9,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,8,10,0,10,0,10,0,10,0,10,0,5,0,7,5,9,6,8,5,8,5,10,0,7,5,10,0,7,5,8,8,5,0,5,0,5,0,10,0,7,5,8,8,8,0,10,0,0,0,10,0,0,0,6,0,6,0,10,0,10,0,10,0,8,9,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,52,38,6,1,19,1,6,5,13,5,8,0,17,5
2012,RUS,Russia,Eastern Europe,6,48,109,3,4,0,4,6,3,6,4,0,5,6,11,0,0,0,8,8,3,6,5,0,9,6,1,1,9,6,1,8,6,6,10,0,10,0,10,0,10,0,10,0,10,0,7,4,10,0,0,0,10,0,6,7,2,5,5,0,3,8,9,2,4,1,5,7,5,0,2,5,2,5,5,0,3,8,5,0,7,5,6,3,2,5,7,5,5,0,4,5,9,3,1,0,10,0,0,0,1,7,2,0,10,0,10,0,10,0,7,6,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,6,30,110,4,2,25,9,5,3,17,6,10,0,10,9
2012,RWA,Rwanda,Sub-Saharan Africa,6,82,87,3,-,-,-,4,8,9,1,2,4,0,0,7,4,7,7,5,0,9,7,0,9,9,3,3,7,6,3,10,0,10,0,5,0,5,0,5,0,8,3,7,9,5,0,10,0,5,0,6,7,5,0,2,5,3,8,8,5,6,1,6,1,5,0,5,0,0,0,0,0,0,0,2,5,2,5,2,5,5,0,2,5,3,8,3,3,10,0,0,0,7,2,3,0,2,0,2,0,10,0,7,5,7,5,6,6,-,5,0,10,0,7,5,10,0,10,0,10,0,-,8,8,6,32,109,7,4,14,9,8,2,7,2,0,0,53,8,8,0,30
2012,SAU,Saudi Arabia,Middle East & North Africa,5,40,142,4,-,-,-,5,6,9,4,1,5,0,0,10,0,0,0,5,0,10,0,0,1,9,9,0,3,7,0,9,0,7,5,0,0,0,0,0,0,5,5,7,3,0,0,0,0,0,0,0,0,2,5,2,5,2,5,9,5,8,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,3,0,3,10,0,0,0,8,6,4,0,0,3,2,5,5,0,2,5,2,5,4,5,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,4,38,151,0,0,42,0,-,-,-,-,10,0,0,0,10,0,18
2012,SEN,Senegal,Sub-Saharan Africa,6,17,122,4,5,2,5,5,4,1,5,0,6,6,8,5,10,0,10,0,0,0,2,5,9,6,1,2,9,4,2,9,8,3,7,2,10,0,5,0,5,0,5,0,7,4,7,4,5,0,10,0,0,0,5,0,7,5,5,0,6,3,9,4,8,8,8,1,10,0,10,0,10,0,7,5,8,8,10,0,7,5,8,8,10,0,7,5,8,8,9,3,10,0,0,0,10,0,0,0,3,3,5,5,10,0,10,0,10,0,8,4,-,0,0,10,0,5,0,0,0,0,0,0,0,-,2,5,6,43,101,6,3,18,5,10,0,0,0,6,0,29,6
2012,SRB,Serbia,Eastern Europe,7,1,71,2,5,3,4,5,4,1,4,6,9,5,1,2,10,0,10,0,0,0,7,5,10,0,0,1,9,9,0,3,9,5,10,0,10,0,5,0,5,0,5,0,8,3,9,1,5,0,5,0,10,0,6,7,5,0,7,5,6,3,8,6,7,8,7,6,7,5,10,0,10,0,5,0,7,5,5,0,5,0,5,0,7,5,7,5,7,5,7,5,10,0,0,0,10,0,0,0,7,0,6,0,10,0,7,5,10,0,8,6,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,47,62,5,8,20,4,3,7,23,7,8,0,15,7
2012,SYC,Seychelles,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8,33,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,9,6,1,8,3,1,17,4,8,6,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,0,-,-,-,-,-,-,-,-,-,-,6,0,-,-,-,-
2012,SLE,Sierra Leone,Sub-Saharan Africa,6,15,124,4,4,4,4,7,3,2,4,1,9,3,1,7,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,0,6,10,0,5,0,5,0,5,0,5,2,8,0,5,0,0,0,5,0,3,3,7,5,7,5,7,5,9,8,10,0,9,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,7,5,6,3,5,3,10,0,0,0,10,0,0,0,5,3,5,3,7,5,5,0,7,5,7,2,-,5,0,5,0,5,0,0,0,10,0,5,0,-,5,0,6,2,124,8,8,10,1,10,0,0,0,4,0,34,0
2012,SGP,Singapore,South Asia,7,90,39,1,8,1,7,7,8,5,8,1,9,9,0,2,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,7,5,5,0,5,0,5,0,7,5,9,1,5,0,5,0,10,0,6,7,5,0,5,0,5,0,7,3,3,1,5,1,2,5,0,0,5,0,5,0,5,0,2,5,2,5,2,5,5,0,5,0,5,0,3,0,10,0,0,0,10,0,0,0,2,0,4,5,5,0,7,5,5,0,6,3,-,10,0,10,0,10,0,0,0,10,0,5,0,-,7,5,7,16,78,5,9,19,8,8,8,5,1,8,0,16,9
2012,SVK,Slovak Rep.,Eastern Europe,8,7,30,1,-,-,-,5,9,9,5,1,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,0,8,7,9,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,0,7,8,10,0,10,0,10,0,9,4,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,76,25,4,9,23,4,4,3,21,4,10,0,13,6,10,0,19
2012,SVN,Slovenia,Eastern Europe,7,88,41,2,8,4,6,1,5,8,6,8,9,7,0,7,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,7,6,9,8,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,0,7,3,10,0,10,0,10,0,9,3,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,91,21,4,0,26,3,4,0,22,4,8,0,18,1
2012,ZAF,South Africa,Sub-Saharan Africa,7,7,66,2,5,4,5,3,4,5,5,1,0,0,30,6,5,0,10,0,0,0,2,5,10,0,0,1,10,0,0,1,7,5,10,0,10,0,10,0,10,0,10,0,10,0,5,8,10,0,10,0,10,0,10,0,7,5,10,0,8,8,8,5,5,9,7,7,10,0,10,0,10,0,5,0,7,5,7,5,2,5,5,0,7,5,7,5,7,5,8,0,10,0,0,0,10,0,0,0,6,7,6,3,10,0,10,0,7,5,8,6,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,16,79,4,5,24,8,8,2,7,1,8,0,15,1
2012,ESP,Spain,Western Europe,8,2,32,1,8,3,6,2,6,2,6,9,9,7,0,8,0,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,8,0,9,5,10,0,10,0,10,0,10,0,9,8,9,2,10,0,10,0,10,0,10,0,7,5,7,5,7,5,9,7,8,4,8,5,10,0,10,0,10,0,7,5,8,8,10,0,7,5,8,8,7,5,10,0,8,8,9,3,10,0,0,0,10,0,0,0,8,3,6,5,7,5,10,0,10,0,8,9,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,68,29,4,3,25,4,4,4,21,0,10,0,12,0
2012,LKA,Sri Lanka,South Asia,6,23,121,4,4,1,4,1,4,9,4,3,8,7,3,3,0,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,7,0,10,0,10,0,5,0,5,0,5,0,8,3,8,0,5,0,5,0,5,0,5,0,7,5,5,0,6,3,6,5,4,6,5,8,7,5,7,5,7,5,10,0,8,8,7,5,5,0,6,3,7,5,5,0,6,3,7,3,10,0,0,0,10,0,0,0,2,3,2,0,10,0,7,5,7,5,7,0,-,0,0,5,0,2,5,0,0,0,0,0,0,-,1,3,5,72,133,8,7,10,5,9,3,3,1,7,0,22,6
2012,SDN,Sudan,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
2012,SUR,Suriname,Latin America & the Caribbean,7,13,60,2,-,-,-,5,1,6,7,8,3,10,0,10,0,0,0,-,10,0,0,0,10,0,0,0,10,0,10,0,10,0,5,0,5,0,5,0,8,3,8,3,10,0,10,0,-,10,0,-,-,-,6,3,4,5,5,4,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,8,0,7,0,-,-,-,8,8,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,62,58,0,0,41,2,8,6,5,7,10,0,13,0,5,0,38,0,-,-,5,0,5,9,5,0,3,5,4,3,6,5,-,2,7,3,5
2012,SWZ,Swaziland,Sub-Saharan Africa,5,93,131,4,-,-,-,4,5,3,1,17,3,5,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,8,5,10,0,10,0,5,0,0,0,2,5,7,5,6,4,5,0,5,0,0,0,3,3,-,-,-,9,4,9,4,9,4,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,2,0,3,0,-,-,-,6,3,-,0,0,0,0,0,0,0,0,10,0,5,0,-,2,5,5,41,139,6,3,18,7,9,9,1,0,4,0,37,4,7,0,33,0,7,0,33,0,7,0,6,8,4,1,4,4,5,3,5,2,-
2012,SWE,Sweden,Western Europe,8,46,11,1,9,6,7,8,7,8,8,4,9,7,0,7,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,10,0,10,0,10,0,9,8,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,4,7,7,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,9,3,9,0,10,0,10,0,10,0,9,8,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,9,45,3,1,3,35,7,4,3,21,3,7,0,20,1
2012,CHE,Switzerland,Western Europe,8,76,3,1,-,-,-,7,9,9,8,0,6,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,10,0,10,0,10,0,9,8,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,4,8,7,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,7,9,3,10,0,10,0,10,0,9,7,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,9,32,5,6,4,18,2,6,0,15,1,10,0,12,9,8,0,26-42
2012,SYR,Syria,Middle East & North Africa,4,87,149,4,-,-,-,3,6,9,1,2,2,0,0,0,0,1885,6,0,0,0,0,42,8,0,0,94,3,0,0,10,0,5,0,5,0,5,0,5,0,6,7,5,3,0,0,5,0,5,0,3,3,10,0,7,5,8,8,8,4,7,7,8,3,7,5,2,5,5,0,2,5,3,8,2,5,2,5,2,5,10,0,7,5,8,8,5,0,0,0,37,0,2,7,15,0,0,3,0,8,7,5,5,0,7,5,3,4,-,5,0,5,0,5,0,0,0,0,0,0,0,-,2,5,4,46,149,6,1,19,2,9,0,4,3,2,0,47,9,9,0,22
2012,TWN,Taiwan,East Asia,8,12,26,1,-,-,-,6,8,9,7,0,8,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,7,5,10,0,10,0,10,0,9,2,9,5,10,0,10,0,10,0,10,0,10,0,7,5,8,8,5,7,4,1,6,2,10,0,10,0,10,0,7,5,8,8,10,0,7,5,8,8,10,0,7,5,8,8,9,3,10,0,0,0,10,0,0,0,7,0,7,8,10,0,10,0,10,0,9,3,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,8,52,39,5,3,21,9,9,1,3,7,7,0,21,9,7,0,40
2012,TJK,Tajikistan,Caucasus & Central Asia,6,74,91,3,-,-,-,3,5,9,4,1,6,10,0,10,0,0,0,2,5,9,9,0,4,9,8,0,8,8,4,10,0,10,0,10,0,5,0,7,5,9,2,9,0,5,0,10,0,10,0,8,3,-,-,-,9,6,9,5,9,5,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,1,7,2,8,-,-,-,6,1,-,10,0,10,0,10,0,0,0,0,0,0,0,-,5,0,6,74,90,9,6,7,4,9,1,3,9,0,0,74,0,10,0,13,0,7,0,31,0,8,5,6,8,5,0,3,5,6,4,3,2,-
2012,TZA,Tanzania,Sub-Saharan Africa,6,58,101,3,4,2,4,8,4,5,4,5,6,7,8,3,5,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,8,5,8,5,10,0,0,0,0,0,0,0,6,2,7,1,10,0,10,0,5,0,8,3,10,0,7,5,8,8,8,5,5,4,7,5,5,0,5,0,2,5,7,5,5,0,2,5,5,0,3,8,10,0,7,5,8,8,5,5,8,0,1,0,10,0,0,0,4,0,5,5,7,5,7,5,10,0,7,5,-,5,0,5,0,5,0,10,0,10,0,10,0,-,7,5,6,54,99,5,4,21,5,10,0,0,5,7,0,22,6
2012,THA,Thailand,South Asia,6,88,80,3,5,1,3,9,5,1,4,7,8,0,4,9,5,0,9,4,1,9,5,0,9,0,3,1,6,9,15,7,7,0,10,0,10,0,10,0,10,0,10,0,10,0,8,4,10,0,10,0,10,0,10,0,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,10,0,7,5,8,8,7,5,7,5,7,5,7,5,7,5,7,5,7,8,8,5,1,0,9,9,1,0,3,0,3,8,7,5,7,5,5,0,6,4,-,5,0,5,0,5,0,10,0,10,0,10,0,-,7,5,7,19,77,4,8,23,7,9,4,2,6,7,0,20,1
2012,TLS,Timor-Leste,South Asia,6,67,95,3,-,-,-,3,4,8,6,3,5,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,7,5,5,0,5,0,5,0,7,5,8,5,10,0,10,0,0,0,6,7,-,-,-,7,4,5,9,6,7,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,6,3,7,3,-,-,-,8,4,-,5,0,5,0,5,0,10,0,10,0,10,0,-,7,5,6,64,91,0,0,59,4,6,8,12,2,8,0,15,1,10,0,10,0,10,0,10,0,10,0,6,2,4,0,3,9,3,0,5,6,-
2012,TGO,Togo,Sub-Saharan Africa,5,42,141,4,-,-,-,3,9,6,2,9,6,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,9,4,10,0,5,0,5,0,5,0,8,1,7,9,5,0,0,0,0,0,1,7,7,5,7,5,7,5,9,9,8,8,8,7,5,0,5,0,5,0,5,0,5,0,7,5,5,0,6,3,7,5,7,5,7,5,5,8,10,0,0,0,10,0,0,0,2,7,3,3,7,5,7,5,7,5,6,9,-,5,0,5,0,5,0,0,0,0,0,0,0,-,2,5,5,50,137,7,5,14,4,10,0,0,0,4,0,36,8,4,0,45
2012,TTO,Trinidad and Tobago,Latin America & the Caribbean,6,79,88,3,-,-,-,4,9,0,0,28,3,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,6,5,10,0,10,0,10,0,10,0,-,-,-,9,8,8,8,9,3,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,8,0,7,0,-,-,-,8,8,-,10,0,10,0,10,0,0,0,0,0,0,0,-,5,0,6,99,85,6,6,17,5,8,4,6,3,0,0,56,1,9,0,25,0,5,0,39,0,7,0,5,5,6,0,4,1,5,4,8,3,4
2012,TUN,Tunisia,Middle East & North Africa,6,27,120,4,4,5,5,4,4,5,4,8,8,8,3,0,10,0,10,0,0,0,2,5,10,0,0,0,10,0,0,0,8,5,10,0,10,0,0,0,0,0,0,0,6,7,8,0,0,0,10,0,5,0,5,0,2,5,5,0,3,8,7,3,4,8,5,3,7,5,5,0,7,5,7,5,7,5,7,5,7,5,7,5,7,5,5,0,6,3,6,8,10,0,0,0,10,0,0,0,4,0,5,5,10,0,7,5,5,0,7,4,-,10,0,10,0,10,0,0,0,0,0,0,0,-,5,0,6,14,118,5,4,21,5,6,1,14,6,8,0,19,3
2012,TUR,Turkey,Middle East & North Africa,7,9,63,2,4,5,5,2,3,9,4,6,8,3,4,3,10,0,6,4,10,9,2,5,8,9,3,3,8,8,6,2,7,3,9,5,10,0,10,0,10,0,10,0,9,8,8,5,10,0,10,0,10,0,10,0,5,0,5,0,5,0,7,6,4,9,5,8,7,5,7,5,7,5,5,0,6,3,7,5,7,5,7,5,7,5,5,0,6,3,7,0,10,0,0,0,3,4,49,0,3,0,4,0,10,0,10,0,5,0,6,5,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,19,76,6,3,18,6,6,2,14,4,8,0,19,0
2012,UGA,Uganda,Sub-Saharan Africa,6,52,105,3,2,3,4,8,3,6,3,6,5,5,11,2,5,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,8,0,9,9,10,0,0,0,0,0,0,0,6,6,6,7,10,0,10,0,5,0,8,3,7,5,5,0,6,3,8,1,7,9,7,4,5,0,5,0,5,0,5,0,5,0,7,5,5,0,6,3,10,0,7,5,8,8,6,0,10,0,0,0,10,0,0,0,3,7,4,5,10,0,7,5,7,5,7,6,-,5,0,5,0,5,0,0,0,0,0,0,0,-,2,5,5,76,132,9,2,8,8,9,9,0,8,10,0,11,9
2012,UKR,Ukraine,Eastern Europe,6,93,77,2,4,9,5,2,3,3,4,5,7,9,5,2,10,0,10,0,0,0,7,5,10,0,0,0,9,8,0,8,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,1,10,0,10,0,10,0,10,0,7,5,7,5,7,5,8,1,7,0,7,5,7,5,7,5,5,0,5,0,5,0,7,5,7,5,7,5,7,5,7,5,7,5,7,0,10,0,0,0,10,0,0,0,3,7,4,8,10,0,5,0,10,0,7,6,-,10,0,10,0,10,0,10,0,10,0,10,0,-,10,0,7,61,59,5,2,22,2,4,4,21,0,10,0,10,9
